  -4 -16  12  72  GN
   8  16  12  72  GN
  -8 -16 -12  72  GN
  12  16 -12  72  GN
 -12 -16  12  72  GN
  16  16  12  72  XY
 -16 -16 -12  72  XY
  20  16 -12  72  GN
 -20 -16  12  72  GN
  24  16  12  72  GN
 -24 -16 -12  72  GN
  28  16 -12  72  XB
 -28 -16  12  72  XB
   0  20  12  72  YP
   0 -20 -12  72  YP
   4  20 -12  72  GN
  -4 -20  12  72  GN
   8  20  12  72  GN
  -8 -20 -12  72  GN
  12  20 -12  72  GN
 -12 -20  12  72  GN
  16  20  12  72  GN
 -16 -20 -12  72  GN
  20  20 -12  72  XY
 -20 -20  12  72  XY
  24  20  12  72  GN
 -24 -20 -12  72  GN
   0  24 -12  72  YP
   0 -24  12  72  YP
   4  24  12  72  GN
  -4 -24 -12  72  GN
   8  24 -12  72  GN
  -8 -24  12  72  GN
  12  24  12  72  GN
 -12 -24 -12  72  GN
  16  24 -12  72  GN
 -16 -24  12  72  GN
  20  24  12  72  GN
 -20 -24 -12  72  GN
  24  24 -12  72  P 
 -24 -24  12  72  P 
   0  28  12  72  YP
   0 -28 -12  72  YP
   4  28 -12  72  GN
  -4 -28  12  72  GN
   8  28  12  72  GN
  -8 -28 -12  72  GN
  12  28 -12  72  GN
 -12 -28  12  72  GN
  16  28  12  72  XB
 -16 -28 -12  72  XB
   0  32 -12  72  YP
   0 -32  12  72  YP
   4  32  12  72  GN
  -4 -32 -12  72  GN
   8  32 -12  72  XB
  -8 -32  12  72  XB
   0  36  12  72  U 
   0 -36 -12  72  U 
   0   0  15  72  LD
   0   0 -15  72  LD
   4   0 -15  72  YP
  -4   0  15  72  YP
   8   0  15  72  YP
  -8   0 -15  72  YP
  12   0 -15  72  YP
 -12   0  15  72  YP
  16   0  15  72  YP
 -16   0 -15  72  YP
  20   0 -15  72  YP
 -20   0  15  72  YP
  24   0  15  72  YP
 -24   0 -15  72  YP
  28   0 -15  72  YP
 -28   0  15  72  YP
  32   0  15  72  YP
 -32   0 -15  72  YP
  36   0 -15  72  U 
 -36   0  15  72  U 
   0   4  15  72  YP
   0  -4 -15  72  YP
   4   4 -15  72  XY
  -4  -4  15  72  XY
   8   4  15  72  GN
  -8  -4 -15  72  GN
  12   4 -15  72  GN
 -12  -4  15  72  GN
  16   4  15  72  GN
 -16  -4 -15  72  GN
  20   4 -15  72  GN
 -20  -4  15  72  GN
  24   4  15  72  GN
 -24  -4 -15  72  GN
  28   4 -15  72  GN
 -28  -4  15  72  GN
  32   4  15  72  GN
 -32  -4 -15  72  GN
   0   8 -15  72  YP
   0  -8  15  72  YP
   4   8  15  72  GN
  -4  -8 -15  72  GN
   8   8 -15  72  XY
  -8  -8  15  72  XY
  12   8  15  72  GN
 -12  -8 -15  72  GN
  16   8 -15  72  GN
 -16  -8  15  72  GN
  20   8  15  72  GN
 -20  -8 -15  72  GN
  24   8 -15  72  GN
 -24  -8  15  72  GN
  28   8  15  72  GN
 -28  -8 -15  72  GN
  32   8 -15  72  XB
 -32  -8  15  72  XB
   0  12  15  72  YP
   0 -12 -15  72  YP
   4  12 -15  72  GN
  -4 -12  15  72  GN
   8  12  15  72  GN
  -8 -12 -15  72  GN
  12  12 -15  72  XY
 -12 -12  15  72  XY
  16  12  15  72  GN
 -16 -12 -15  72  GN
  20  12 -15  72  GN
 -20 -12  15  72  GN
  24  12  15  72  GN
 -24 -12 -15  72  GN
  28  12 -15  72  GN
 -28 -12  15  72  GN
   0  16  15  72  YP
   0 -16 -15  72  YP
   4  16 -15  72  GN
  -4 -16  15  72  GN
   8  16  15  72  GN
  -8 -16 -15  72  GN
  12  16 -15  72  GN
 -12 -16  15  72  GN
  16  16  15  72  XY
 -16 -16 -15  72  XY
