 -2.19782 -2.19782 -2.19706 -2.19706 -0.46007 -0.46007 -0.34330 -0.34330
  0.14571  0.14571  0.21437  0.21437  0.29504  0.29504  0.55670  0.55670
  0.61369  0.61369  0.62281  0.62281  0.90558  0.90558  1.25800  1.25800
  1.34204  1.34204  1.35177  1.35177  1.43815  1.43815  1.46592  1.46592
   XP 1(  0 18  6)/ 36     N.O.ENERGY= 48
 -2.25452 -2.25452 -2.25378 -2.25378 -2.25204 -2.25204 -2.25165 -2.25165
 -2.20236 -2.20236 -2.20149 -2.20149 -2.19961 -2.19961 -2.19925 -2.19925
 -2.19783 -2.19783 -2.19694 -2.19694 -0.46044 -0.46044 -0.32586 -0.32586
  0.10266  0.10266  0.19622  0.19622  0.25630  0.25630  0.58750  0.58750
  0.65898  0.65898  0.69960  0.69960  0.86701  0.86701  1.26212  1.26212
  1.35141  1.35141  1.36090  1.36090  1.44326  1.44326  1.56669  1.56669
   XP 1(  0 18 12)/ 36     N.O.ENERGY= 48
 -2.25455 -2.25455 -2.25379 -2.25379 -2.25201 -2.25201 -2.25162 -2.25162
 -2.20242 -2.20242 -2.20150 -2.20150 -2.19961 -2.19961 -2.19924 -2.19924
 -2.19781 -2.19781 -2.19683 -2.19683 -0.45970 -0.45970 -0.30742 -0.30742
  0.06583  0.06583  0.17928  0.17928  0.22070  0.22070  0.59885  0.59885
  0.70813  0.70813  0.77859  0.77859  0.85885  0.85885  1.26764  1.26764
  1.34726  1.34726  1.37599  1.37599  1.44066  1.44066  1.59137  1.59137
   XP 1(  0 18 18)/ 36     N.O.ENERGY= 48
 -2.25459 -2.25459 -2.25381 -2.25381 -2.25200 -2.25200 -2.25159 -2.25159
 -2.20248 -2.20248 -2.20152 -2.20152 -2.19962 -2.19962 -2.19924 -2.19924
 -2.19781 -2.19781 -2.19672 -2.19672 -0.45812 -0.45812 -0.29000 -0.29000
  0.03712  0.03712  0.16459  0.16459  0.18953  0.18953  0.59200  0.59200
  0.75782  0.75782  0.85464  0.85464  0.87829  0.87829  1.27636  1.27636
  1.32492  1.32492  1.38930  1.38930  1.44305  1.44305  1.57624  1.57624
   XP 1(  0 18 24)/ 36     N.O.ENERGY= 48
 -2.25463 -2.25463 -2.25382 -2.25382 -2.25201 -2.25201 -2.25157 -2.25157
 -2.20253 -2.20253 -2.20152 -2.20152 -2.19963 -2.19963 -2.19925 -2.19925
 -2.19782 -2.19782 -2.19664 -2.19664 -0.45625 -0.45625 -0.27569 -0.27569
  0.01751  0.01751  0.15159  0.15159  0.16587  0.16587  0.57832  0.57832
  0.80326  0.80326  0.90949  0.90949  0.92164  0.92164  1.28789  1.28789
  1.29276  1.29276  1.39586  1.39586  1.45886  1.45886  1.52461  1.52461
   XP 1(  0 18 30)/ 36     N.O.ENERGY= 48
 -2.25465 -2.25465 -2.25382 -2.25382 -2.25200 -2.25200 -2.25155 -2.25155
 -2.20256 -2.20256 -2.20153 -2.20153 -2.19961 -2.19961 -2.19926 -2.19926
 -2.19781 -2.19781 -2.19659 -2.19659 -0.45476 -0.45476 -0.26634 -0.26634
  0.00673  0.00673  0.13921  0.13921  0.15403  0.15403  0.56723  0.56723
  0.83702  0.83702  0.93784  0.93784  0.96822  0.96822  1.25908  1.25908
  1.31416  1.31416  1.38290  1.38290  1.48270  1.48270  1.49649  1.49649
   F  1(  0 18 36)/ 36     N.O.ENERGY= 48
 -2.25466 -2.25466 -2.25382 -2.25382 -2.25200 -2.25200 -2.25154 -2.25154
 -2.20257 -2.20257 -2.20152 -2.20152 -2.19961 -2.19961 -2.19926 -2.19926
 -2.19781 -2.19781 -2.19657 -2.19657 -0.45418 -0.45418 -0.26310 -0.26310
  0.00342  0.00342  0.13376  0.13376  0.15089  0.15089  0.56313  0.56313
  0.84990  0.84990  0.94921  0.94921  0.98521  0.98521  1.24681  1.24681
  1.34807  1.34807  1.34824  1.34824  1.49909  1.49909  1.50378  1.50378
   YP 1( 18  0  6)/ 36     N.O.ENERGY= 48
 -2.25442 -2.25442 -2.25375 -2.25375 -2.25204 -2.25204 -2.25172 -2.25172
 -2.20223 -2.20223 -2.20149 -2.20149 -2.19955 -2.19955 -2.19929 -2.19929
 -2.19780 -2.19780 -2.19716 -2.19716 -0.45878 -0.45878 -0.35789 -0.35789
  0.19160  0.19160  0.23160  0.23160  0.33640  0.33640  0.51456  0.51456
  0.55198  0.55198  0.57678  0.57678  0.96660  0.96660  1.24934  1.24934
  1.32779  1.32779  1.34845  1.34845  1.36821  1.36821  1.42852  1.42852
   YP 1( 18  0 12)/ 36     N.O.ENERGY= 48
 -2.25440 -2.25440 -2.25374 -2.25374 -2.25204 -2.25204 -2.25174 -2.25174
 -2.20219 -2.20219 -2.20148 -2.20148 -2.19951 -2.19951 -2.19932 -2.19932
 -2.19778 -2.19778 -2.19723 -2.19723 -0.45729 -0.45729 -0.36777 -0.36777
  0.23280  0.23280  0.24458  0.24458  0.37992  0.37992  0.46893  0.46893
  0.49559  0.49559  0.55126  0.55126  1.04208  1.04208  1.20911  1.20911
  1.30877  1.30877  1.31650  1.31650  1.34689  1.34689  1.42039  1.42039
   L  1( 18  0 18)/ 36     N.O.ENERGY= 48
 -2.25439 -2.25439 -2.25374 -2.25374 -2.25204 -2.25204 -2.25174 -2.25174
 -2.20218 -2.20218 -2.20148 -2.20148 -2.19950 -2.19950 -2.19933 -2.19933
 -2.19778 -2.19778 -2.19726 -2.19726 -0.45661 -0.45661 -0.37131 -0.37131
  0.24944  0.24944  0.25172  0.25172  0.42415  0.42415  0.42510  0.42510
  0.47025  0.47025  0.54210  0.54210  1.11521  1.11521  1.13974  1.13974
  1.29802  1.29802  1.31178  1.31178  1.34647  1.34647  1.41730  1.41730
   SM 1(  6  6  0)/ 36     N.O.ENERGY= 48
 -2.25474 -2.25474 -2.25356 -2.25356 -2.25244 -2.25244 -2.25151 -2.25151
 -2.20251 -2.20251 -2.20184 -2.20184 -2.20040 -2.20040 -2.19832 -2.19832
 -2.19743 -2.19743 -2.19676 -2.19676 -0.58454 -0.58454 -0.16105 -0.16105
  0.17578  0.17578  0.31450  0.31450  0.32412  0.32412  0.51114  0.51114
  0.55082  0.55082  0.70462  0.70462  0.83760  0.83760  1.00175  1.00175
  1.15447  1.15447  1.17852  1.17852  1.43783  1.43783  1.55370  1.55370
   GN 1(  6  6  6)/ 36     N.O.ENERGY= 48
 -2.25474 -2.25474 -2.25356 -2.25356 -2.25243 -2.25243 -2.25152 -2.25152
 -2.20251 -2.20251 -2.20184 -2.20184 -2.20040 -2.20040 -2.19833 -2.19833
 -2.19745 -2.19745 -2.19676 -2.19676 -0.58260 -0.58260 -0.16355 -0.16355
  0.17659  0.17659  0.27898  0.27898  0.33957  0.33957  0.51741  0.51741
  0.57227  0.57227  0.69975  0.69975  0.83465  0.83465  1.01116  1.01116
  1.15526  1.15526  1.19214  1.19214  1.42233  1.42233  1.55682  1.55682
   GN 1(  6  6 12)/ 36     N.O.ENERGY= 48
 -2.25474 -2.25474 -2.25358 -2.25358 -2.25241 -2.25241 -2.25153 -2.25153
 -2.20252 -2.20252 -2.20182 -2.20182 -2.20039 -2.20039 -2.19835 -2.19835
 -2.19748 -2.19748 -2.19677 -2.19677 -0.57687 -0.57687 -0.17090 -0.17090
  0.17605  0.17605  0.23449  0.23449  0.33576  0.33576  0.54604  0.54604
  0.61607  0.61607  0.68748  0.68748  0.82720  0.82720  1.04031  1.04031
  1.15844  1.15844  1.22817  1.22817  1.38952  1.38952  1.55376  1.55376
   GN 1(  6  6 18)/ 36     N.O.ENERGY= 48
 -2.25473 -2.25473 -2.25359 -2.25359 -2.25238 -2.25238 -2.25154 -2.25154
 -2.20252 -2.20252 -2.20178 -2.20178 -2.20036 -2.20036 -2.19836 -2.19836
 -2.19753 -2.19753 -2.19678 -2.19678 -0.56756 -0.56756 -0.18272 -0.18272
  0.16153  0.16153  0.20157  0.20157  0.32644  0.32644  0.58723  0.58723
  0.65506  0.65506  0.68234  0.68234  0.82169  0.82169  1.08738  1.08738
  1.16576  1.16576  1.27529  1.27529  1.35535  1.35535  1.47392  1.47392
   GN 1(  6  6 24)/ 36     N.O.ENERGY= 48
 -2.25473 -2.25473 -2.25360 -2.25360 -2.25234 -2.25234 -2.25155 -2.25155
 -2.20251 -2.20251 -2.20175 -2.20175 -2.20034 -2.20034 -2.19838 -2.19838
 -2.19757 -2.19757 -2.19680 -2.19680 -0.55509 -0.55509 -0.19850 -0.19850
  0.12844  0.12844  0.18449  0.18449  0.32673  0.32673  0.61544  0.61544
  0.65871  0.65871  0.71933  0.71933  0.82935  0.82935  1.14063  1.14063
  1.18607  1.18607  1.28758  1.28758  1.34858  1.34858  1.41489  1.41489
   GN 1(  6  6 30)/ 36     N.O.ENERGY= 48
 -2.25471 -2.25471 -2.25362 -2.25362 -2.25228 -2.25228 -2.25156 -2.25156
 -2.20250 -2.20250 -2.20171 -2.20171 -2.20032 -2.20032 -2.19839 -2.19839
 -2.19759 -2.19759 -2.19683 -2.19683 -0.54020 -0.54020 -0.21742 -0.21742
  0.09567  0.09567  0.16748  0.16748  0.33947  0.33947  0.60098  0.60098
  0.69107  0.69107  0.74955  0.74955  0.85937  0.85937  1.17074  1.17074
  1.23080  1.23080  1.24817  1.24817  1.34532  1.34532  1.44342  1.44342
   GN 1(  6  6 36)/ 36     N.O.ENERGY= 48
 -2.25470 -2.25470 -2.25364 -2.25364 -2.25224 -2.25224 -2.25159 -2.25159
 -2.20249 -2.20249 -2.20168 -2.20168 -2.20030 -2.20030 -2.19840 -2.19840
 -2.19761 -2.19761 -2.19688 -2.19688 -0.52411 -0.52411 -0.23795 -0.23795
  0.06985  0.06985  0.14994  0.14994  0.36024  0.36024  0.57488  0.57488
  0.72765  0.72765  0.76928  0.76928  0.90246  0.90246  1.16234  1.16234
  1.19630  1.19630  1.31992  1.31992  1.35229  1.35229  1.50727  1.50727
   GN 1(  6  6 42)/ 36     N.O.ENERGY= 48
 -2.25469 -2.25469 -2.25366 -2.25366 -2.25220 -2.25220 -2.25161 -2.25161
 -2.20248 -2.20248 -2.20166 -2.20166 -2.20029 -2.20029 -2.19841 -2.19841
 -2.19761 -2.19761 -2.19693 -2.19693 -0.50880 -0.50880 -0.25742 -0.25742
  0.05205  0.05205  0.13512  0.13512  0.38381  0.38381  0.54832  0.54832
  0.75838  0.75838  0.78584  0.78584  0.94218  0.94218  1.09889  1.09889
  1.23006  1.23006  1.35127  1.35127  1.42259  1.42259  1.52737  1.52737
   GN 1(  6  6 48)/ 36     N.O.ENERGY= 48
 -2.25468 -2.25468 -2.25367 -2.25367 -2.25217 -2.25217 -2.25162 -2.25162
 -2.20247 -2.20247 -2.20165 -2.20165 -2.20029 -2.20029 -2.19841 -2.19841
 -2.19760 -2.19760 -2.19697 -2.19697 -0.49726 -0.49726 -0.27196 -0.27196
  0.04186  0.04186  0.12536  0.12536  0.40453  0.40453  0.52627  0.52627
  0.78040  0.78040  0.79836  0.79836  0.97289  0.97289  1.04619  1.04619
  1.27819  1.27819  1.38351  1.38351  1.44896  1.44896  1.48066  1.48066
   B  1(  6  6 54)/ 36     N.O.ENERGY= 48
 -2.25468 -2.25468 -2.25368 -2.25368 -2.25216 -2.25216 -2.25162 -2.25162
 -2.20247 -2.20247 -2.20164 -2.20164 -2.20028 -2.20028 -2.19842 -2.19842
 -2.19759 -2.19759 -2.19699 -2.19699 -0.49286 -0.49286 -0.27745 -0.27745
  0.03857  0.03857  0.12196  0.12196  0.41367  0.41367  0.51678  0.51678
  0.78898  0.78898  0.80300  0.80300  0.99439  0.99439  1.01511  1.01511
  1.31399  1.31399  1.40410  1.40410  1.42015  1.42015  1.45343  1.45343
   GN 1(  6 12  0)/ 36     N.O.ENERGY= 48
 -2.25452 -2.25452 -2.25367 -2.25367 -2.25217 -2.25217 -2.25158 -2.25158
 -2.20238 -2.20238 -2.20133 -2.20133 -2.20005 -2.20005 -2.19885 -2.19885
 -2.19784 -2.19784 -2.19699 -2.19699 -0.49154 -0.49154 -0.29339 -0.29339
  0.10330  0.10330  0.23265  0.23265  0.33299  0.33299  0.50834  0.50834
  0.56158  0.56158  0.73820  0.73820  0.92658  0.92658  1.10049  1.10049
  1.23108  1.23108  1.37272  1.37272  1.44533  1.44533  1.58387  1.58387
   GN 1(  6 12  6)/ 36     N.O.ENERGY= 48
 -2.25455 -2.25455 -2.25369 -2.25369 -2.25217 -2.25217 -2.25157 -2.25157
 -2.20241 -2.20241 -2.20134 -2.20134 -2.20005 -2.20005 -2.19886 -2.19886
 -2.19785 -2.19785 -2.19693 -2.19693 -0.49084 -0.49084 -0.28392 -0.28392
  0.09106  0.09106  0.19637  0.19637  0.31793  0.31793  0.52297  0.52297
  0.62655  0.62655  0.73804  0.73804  0.91048  0.91048  1.13644  1.13644
  1.22390  1.22390  1.35240  1.35240  1.45270  1.45270  1.65822  1.65822
   GN 1(  6 12 12)/ 36     N.O.ENERGY= 48
 -2.25457 -2.25457 -2.25370 -2.25370 -2.25215 -2.25215 -2.25156 -2.25156
 -2.20245 -2.20245 -2.20135 -2.20135 -2.20004 -2.20004 -2.19885 -2.19885
 -2.19786 -2.19786 -2.19687 -2.19687 -0.48720 -0.48720 -0.27662 -0.27662
  0.07825  0.07825  0.16879  0.16879  0.28191  0.28191  0.56243  0.56243
  0.69457  0.69457  0.72907  0.72907  0.90015  0.90015  1.18179  1.18179
  1.22594  1.22594  1.34268  1.34268  1.46007  1.46007  1.56453  1.56453
   GN 1(  6 12 18)/ 36     N.O.ENERGY= 48
 -2.25459 -2.25459 -2.25372 -2.25372 -2.25213 -2.25213 -2.25154 -2.25154
 -2.20248 -2.20248 -2.20136 -2.20136 -2.20003 -2.20003 -2.19885 -2.19885
 -2.19787 -2.19787 -2.19681 -2.19681 -0.48092 -0.48092 -0.27238 -0.27238
  0.06052  0.06052  0.15862  0.15862  0.23819  0.23819  0.61111  0.61111
  0.71342  0.71342  0.76925  0.76925  0.88424  0.88424  1.22467  1.22467
  1.25070  1.25070  1.33964  1.33964  1.45745  1.45745  1.49418  1.49418
   GN 1(  6 12 24)/ 36     N.O.ENERGY= 48
 -2.25461 -2.25461 -2.25374 -2.25374 -2.25211 -2.25211 -2.25153 -2.25153
 -2.20250 -2.20250 -2.20137 -2.20137 -2.20003 -2.20003 -2.19885 -2.19885
 -2.19788 -2.19788 -2.19677 -2.19677 -0.47255 -0.47255 -0.27168 -0.27168
  0.03898  0.03898  0.16593  0.16593  0.19476  0.19476  0.64939  0.64939
  0.72192  0.72192  0.82927  0.82927  0.86210  0.86210  1.24878  1.24878
  1.29708  1.29708  1.34285  1.34285  1.41497  1.41497  1.49368  1.49368
   GN 1(  6 12 30)/ 36     N.O.ENERGY= 48
 -2.25461 -2.25461 -2.25376 -2.25376 -2.25208 -2.25208 -2.25154 -2.25154
 -2.20251 -2.20251 -2.20139 -2.20139 -2.20003 -2.20003 -2.19884 -2.19884
 -2.19787 -2.19787 -2.19676 -2.19676 -0.46280 -0.46280 -0.27462 -0.27462
  0.01918  0.01918  0.15221  0.15221  0.18890  0.18890  0.66018  0.66018
  0.75357  0.75357  0.83406  0.83406  0.88710  0.88710  1.23937  1.23937
  1.32161  1.32161  1.36605  1.36605  1.41522  1.41522  1.51946  1.51946
   GN 1(  6 12 36)/ 36     N.O.ENERGY= 48
 -2.25461 -2.25461 -2.25378 -2.25378 -2.25206 -2.25206 -2.25154 -2.25154
 -2.20251 -2.20251 -2.20140 -2.20140 -2.20003 -2.20003 -2.19883 -2.19883
 -2.19786 -2.19786 -2.19677 -2.19677 -0.45266 -0.45266 -0.28098 -0.28098
  0.00500  0.00500  0.11854  0.11854  0.21783  0.21783  0.65852  0.65852
  0.75578  0.75578  0.85300  0.85300  0.92183  0.92183  1.19487  1.19487
  1.34303  1.34303  1.36843  1.36843  1.48195  1.48195  1.52746  1.52746
   GN 1(  6 12 42)/ 36     N.O.ENERGY= 48
 -2.25460 -2.25460 -2.25379 -2.25379 -2.25204 -2.25204 -2.25155 -2.25155
 -2.20249 -2.20249 -2.20141 -2.20141 -2.20003 -2.20003 -2.19882 -2.19882
 -2.19785 -2.19785 -2.19680 -2.19680 -0.44326 -0.44326 -0.29034 -0.29034
 -0.00140 -0.00140  0.09254  0.09254  0.25256  0.25256  0.64603  0.64603
  0.73744  0.73744  0.89848  0.89848  0.93641  0.93641  1.14351  1.14351
  1.33523  1.33523  1.39664  1.39664  1.48647  1.48647  1.56522  1.56522
   GN 1(  6 12 48)/ 36     N.O.ENERGY= 48
 -2.25458 -2.25458 -2.25380 -2.25380 -2.25203 -2.25203 -2.25156 -2.25156
 -2.20247 -2.20247 -2.20141 -2.20141 -2.20004 -2.20004 -2.19880 -2.19880
 -2.19783 -2.19783 -2.19685 -2.19685 -0.43580 -0.43580 -0.30188 -0.30188
  0.00129  0.00129  0.07566  0.07566  0.28986  0.28986  0.61511  0.61511
  0.73598  0.73598  0.92579  0.92579  0.93935  0.93935  1.09179  1.09179
  1.33112  1.33112  1.40956  1.40956  1.48224  1.48224  1.56094  1.56094
   GN 1(  6 18 18)/ 36     N.O.ENERGY= 48
 -2.25457 -2.25457 -2.25380 -2.25380 -2.25203 -2.25203 -2.25157 -2.25157
 -2.20244 -2.20244 -2.20141 -2.20141 -2.20004 -2.20004 -2.19879 -2.19879
 -2.19782 -2.19782 -2.19691 -2.19691 -0.43146 -0.43146 -0.31421 -0.31421
  0.01376  0.01376  0.06811  0.06811  0.32614  0.32614  0.57442  0.57442
  0.74936  0.74936  0.89831  0.89831  0.95597  0.95597  1.04640  1.04640
  1.34128  1.34128  1.40177  1.40177  1.50161  1.50161  1.55511  1.55511
   GN 1( 12  6 48)/ 36     N.O.ENERGY= 48
 -2.25454 -2.25454 -2.25380 -2.25380 -2.25204 -2.25204 -2.25159 -2.25159
 -2.20241 -2.20241 -2.20140 -2.20140 -2.20005 -2.20005 -2.19878 -2.19878
 -2.19781 -2.19781 -2.19697 -2.19697 -0.43121 -0.43121 -0.32536 -0.32536
  0.03607  0.03607  0.06929  0.06929  0.35532  0.35532  0.53787  0.53787
  0.76499  0.76499  0.84822  0.84822  0.95661  0.95661  1.01898  1.01898
  1.35791  1.35791  1.39256  1.39256  1.51829  1.51829  1.56621  1.56621
   GN 1( 12  6 42)/ 36     N.O.ENERGY= 48
 -2.25452 -2.25452 -2.25378 -2.25378 -2.25205 -2.25205 -2.25160 -2.25160
 -2.20238 -2.20238 -2.20139 -2.20139 -2.20006 -2.20006 -2.19877 -2.19877
 -2.19783 -2.19783 -2.19702 -2.19702 -0.43553 -0.43553 -0.33325 -0.33325
  0.06744  0.06744  0.07813  0.07813  0.36600  0.36600  0.52052  0.52052
  0.76716  0.76716  0.78403  0.78403  0.95706  0.95706  1.01290  1.01290
  1.35738  1.35738  1.39353  1.39353  1.51722  1.51722  1.56603  1.56603
   GN 1( 12  6 36)/ 36     N.O.ENERGY= 48
 -2.25451 -2.25451 -2.25376 -2.25376 -2.25208 -2.25208 -2.25162 -2.25162
 -2.20236 -2.20236 -2.20137 -2.20137 -2.20006 -2.20006 -2.19877 -2.19877
 -2.19786 -2.19786 -2.19706 -2.19706 -0.44385 -0.44385 -0.33670 -0.33670
  0.09193  0.09193  0.10758  0.10758  0.35161  0.35161  0.53106  0.53106
  0.70875  0.70875  0.75328  0.75328  0.96291  0.96291  1.03395  1.03395
  1.34056  1.34056  1.39769  1.39769  1.42965  1.42965  1.60646  1.60646
   GN 1( 12  6 30)/ 36     N.O.ENERGY= 48
 -2.25449 -2.25449 -2.25374 -2.25374 -2.25210 -2.25210 -2.25162 -2.25162
 -2.20234 -2.20234 -2.20135 -2.20135 -2.20006 -2.20006 -2.19877 -2.19877
 -2.19787 -2.19787 -2.19709 -2.19709 -0.45455 -0.45455 -0.33574 -0.33574
  0.10945  0.10945  0.15319  0.15319  0.32536  0.32536  0.55786  0.55786
  0.63698  0.63698  0.72150  0.72150  0.96728  0.96728  1.08447  1.08447
  1.30730  1.30730  1.34313  1.34313  1.40353  1.40353  1.63867  1.63867
   GN 1( 12  6 24)/ 36     N.O.ENERGY= 48
 -2.25448 -2.25448 -2.25371 -2.25371 -2.25213 -2.25213 -2.25162 -2.25162
 -2.20233 -2.20233 -2.20133 -2.20133 -2.20006 -2.20006 -2.19878 -2.19878
 -2.19788 -2.19788 -2.19710 -2.19710 -0.46572 -0.46572 -0.33115 -0.33115
  0.12543  0.12543  0.20194  0.20194  0.30260  0.30260  0.56677  0.56677
  0.58923  0.58923  0.68758  0.68758  0.97231  0.97231  1.15095  1.15095
  1.22676  1.22676  1.31864  1.31864  1.40691  1.40691  1.59359  1.59359
   GN 1( 12  6 18)/ 36     N.O.ENERGY= 48
 -2.25448 -2.25448 -2.25369 -2.25369 -2.25215 -2.25215 -2.25162 -2.25162
 -2.20233 -2.20233 -2.20132 -2.20132 -2.20006 -2.20006 -2.19879 -2.19879
 -2.19788 -2.19788 -2.19710 -2.19710 -0.47582 -0.47582 -0.32376 -0.32376
  0.13321  0.13321  0.24711  0.24711  0.29409  0.29409  0.51411  0.51411
  0.59269  0.59269  0.67529  0.67529  0.97797  0.97797  1.14532  1.14532
  1.21850  1.21850  1.32176  1.32176  1.41174  1.41174  1.53416  1.53416
   GN 1( 12  6 12)/ 36     N.O.ENERGY= 48
 -2.25449 -2.25449 -2.25368 -2.25368 -2.25217 -2.25217 -2.25161 -2.25161
 -2.20234 -2.20234 -2.20132 -2.20132 -2.20006 -2.20006 -2.19881 -2.19881
 -2.19786 -2.19786 -2.19708 -2.19708 -0.48384 -0.48384 -0.31439 -0.31439
  0.12888  0.12888  0.27357  0.27357  0.30366  0.30366  0.48764  0.48764
  0.56388  0.56388  0.69618  0.69618  0.97617  0.97617  1.09205  1.09205
  1.24294  1.24294  1.37247  1.37247  1.41860  1.41860  1.48205  1.48205
   GN 1( 12  6  6)/ 36     N.O.ENERGY= 48
 -2.25451 -2.25451 -2.25367 -2.25367 -2.25218 -2.25218 -2.25160 -2.25160
 -2.20236 -2.20236 -2.20132 -2.20132 -2.20006 -2.20006 -2.19883 -2.19883
 -2.19785 -2.19785 -2.19704 -2.19704 -0.48919 -0.48919 -0.30393 -0.30393
  0.11681  0.11681  0.26513  0.26513  0.32237  0.32237  0.50361  0.50361
  0.53243  0.53243  0.72226  0.72226  0.95404  0.95404  1.08029  1.08029
  1.23984  1.23984  1.39741  1.39741  1.44190  1.44190  1.48626  1.48626
   SM 1( 12 12  0)/ 36     N.O.ENERGY= 48
 -2.25452 -2.25452 -2.25374 -2.25374 -2.25211 -2.25211 -2.25154 -2.25154
 -2.20242 -2.20242 -2.20090 -2.20090 -2.20050 -2.20050 -2.19857 -2.19857
 -2.19805 -2.19805 -2.19705 -2.19705 -0.38850 -0.38850 -0.37616 -0.37616
  0.01086  0.01086  0.20779  0.20779  0.21814  0.21814  0.63406  0.63406
  0.64902  0.64902  0.88314  0.88314  0.93557  0.93557  1.03865  1.03865
  1.20095  1.20095  1.39216  1.39216  1.59997  1.59997  1.61356  1.61356
   GN 1( 12 12  6)/ 36     N.O.ENERGY= 48
 -2.25451 -2.25451 -2.25373 -2.25373 -2.25211 -2.25211 -2.25154 -2.25154
 -2.20241 -2.20241 -2.20090 -2.20090 -2.20050 -2.20050 -2.19857 -2.19857
 -2.19805 -2.19805 -2.19704 -2.19704 -0.38807 -0.38807 -0.37666 -0.37666
  0.01348  0.01348  0.17424  0.17424  0.25564  0.25564  0.58232  0.58232
  0.70283  0.70283  0.87407  0.87407  0.94015  0.94015  1.02814  1.02814
  1.21496  1.21496  1.40270  1.40270  1.51795  1.51795  1.61558  1.61558
   GN 1( 12 12 12)/ 36     N.O.ENERGY= 48
 -2.25451 -2.25451 -2.25373 -2.25373 -2.25211 -2.25211 -2.25153 -2.25153
 -2.20241 -2.20241 -2.20090 -2.20090 -2.20049 -2.20049 -2.19856 -2.19856
 -2.19805 -2.19805 -2.19704 -2.19704 -0.38707 -0.38707 -0.37779 -0.37779
  0.01942  0.01942  0.14596  0.14596  0.29353  0.29353  0.53442  0.53442
  0.76024  0.76024  0.84907  0.84907  0.95161  0.95161  1.00572  1.00572
  1.24759  1.24759  1.42410  1.42410  1.44680  1.44680  1.56743  1.56743
   Y  1( 12 12 18)/ 36     N.O.ENERGY= 48
 -2.25451 -2.25451 -2.25373 -2.25373 -2.25210 -2.25210 -2.25153 -2.25153
 -2.20241 -2.20241 -2.20090 -2.20090 -2.20049 -2.20049 -2.19856 -2.19856
 -2.19804 -2.19804 -2.19704 -2.19704 -0.38648 -0.38648 -0.37845 -0.37845
  0.02285  0.02285  0.13492  0.13492  0.31071  0.31071  0.51384  0.51384
  0.80733  0.80733  0.81327  0.81327  0.96145  0.96145  0.99073  0.99073
  1.27003  1.27003  1.40078  1.40078  1.45348  1.45348  1.53963  1.53963
